id,num,raw_text,text,level,level4
5268,333931007,1、简单:在我们公司做事情网上谈妥，快递会上门刷卡，自己到太保公司就要自己去办理；2、方便:能够提供上门服务，不用考虑要去哪里办理，停车是否方便；3、服务周到：有问题能解释清楚，下单后立马就有服务人员联系上门服务,下单后立马就有服务人员联系上门服务,业务等待时间短,98
5269,333931065,听别人说的报险比较及时，有什么事报险后理赔及时，具体说不出；服务态度比较好，投保时候的销售人员说话语气平和，能够耐心得把客户疑问解释清楚。,能够耐心得把客户疑问解释清楚,销售人员沟通能力强/解释说明充分,83
5270,333931065,听别人说的报险比较及时，有什么事报险后理赔及时，具体说不出；服务态度比较好，投保时候的销售人员说话语气平和，能够耐心得把客户疑问解释清楚。,能够耐心得把客户疑问解释清楚,销售人员服务态度好（热情/耐心/积极/坚持）,1
5271,333931065,听别人说的报险比较及时，有什么事报险后理赔及时，具体说不出；服务态度比较好，投保时候的销售人员说话语气平和，能够耐心得把客户疑问解释清楚。,服务态度比较好,查勘员服务态度好,35
5272,333931116,理赔方便:小碰小擦理赔员负责，钱到账快。业务员蛮好的:报案后服务态度蛮好,业务员蛮好的:报案后服务态度蛮好,销售人员服务态度好（热情/耐心/积极/坚持）,1
5273,333931116,理赔方便:小碰小擦理赔员负责，钱到账快。业务员蛮好的:报案后服务态度蛮好,钱到账快,工时标准合理充分（赔付快/理赔到账快）,8
5274,333931734,在4S店里的公司保险服务人员服务态度挺好的，讲解的挺详细的。,讲解的挺详细的。,销售人员业务熟练（介绍的详细）,20
5275,333931734,在4S店里的公司保险服务人员服务态度挺好的，讲解的挺详细的。,在4S店里的公司保险服务人员服务态度挺好的,销售人员服务态度好（热情/耐心/积极/坚持）,1
5276,333933189,1、投保成功后，车如果出现问题，受理都处理得很快，打电话后时间不长就会有人来联系处理，赔款方面都第一时间会到位；2、回访跟的好，出险后打电话给公司后，就会有电话回访人员帮客户跟进；3、工作人员服务态度也好，到门店接待人员给客户讲解保险买多少、保什么都讲得比较详细。,到门店接待人员给客户讲解保险买多少、保什么都讲得比较详细。,销售人员业务熟练（介绍的详细）,20
5277,333933189,1、投保成功后，车如果出现问题，受理都处理得很快，打电话后时间不长就会有人来联系处理，赔款方面都第一时间会到位；2、回访跟的好，出险后打电话给公司后，就会有电话回访人员帮客户跟进；3、工作人员服务态度也好，到门店接待人员给客户讲解保险买多少、保什么都讲得比较详细。,回访跟的好，出险后打电话给公司后，就会有电话回访人员帮客户跟进,购买后有回访/信息/及时回访,18
5278,333933189,1、投保成功后，车如果出现问题，受理都处理得很快，打电话后时间不长就会有人来联系处理，赔款方面都第一时间会到位；2、回访跟的好，出险后打电话给公司后，就会有电话回访人员帮客户跟进；3、工作人员服务态度也好，到门店接待人员给客户讲解保险买多少、保什么都讲得比较详细。,车如果出现问题，受理都处理得很快，,查勘员服务态度好,35
5279,333933189,1、投保成功后，车如果出现问题，受理都处理得很快，打电话后时间不长就会有人来联系处理，赔款方面都第一时间会到位；2、回访跟的好，出险后打电话给公司后，就会有电话回访人员帮客户跟进；3、工作人员服务态度也好，到门店接待人员给客户讲解保险买多少、保什么都讲得比较详细。,就会有电话回访人员帮客户跟进,电话拨打时间规范,102
5280,333933189,1、投保成功后，车如果出现问题，受理都处理得很快，打电话后时间不长就会有人来联系处理，赔款方面都第一时间会到位；2、回访跟的好，出险后打电话给公司后，就会有电话回访人员帮客户跟进；3、工作人员服务态度也好，到门店接待人员给客户讲解保险买多少、保什么都讲得比较详细。,打电话后时间不长就会有人来联系处理,销售人员业务处理时间快/及时,34
5281,333934527,送保单到家，打电话方便，宣传到位，很容易想起车险电话。客户单位大部分的车子都是用的平安的保险，觉得公司在这块还是比较注意的。总体来说业务员打电话给客户还是热情，对客户的问题给以清晰明确的答复。,总体来说业务员打电话给客户还是热情,销售人员服务态度好（热情/耐心/积极/坚持）,1
5282,333934527,送保单到家，打电话方便，宣传到位，很容易想起车险电话。客户单位大部分的车子都是用的平安的保险，觉得公司在这块还是比较注意的。总体来说业务员打电话给客户还是热情，对客户的问题给以清晰明确的答复。,送保单到家，,有送单服务很方便（上门送单/快递送单）/服务好,43
5283,333934561,1：服务态度好：从自己在平安买车险，然后到出险了报案，到现场来的工作人员服务态度都比较好。2：理赔快：报了车险以后，到第二天还是第三天就收到款项了。3：比较人性化。,到现场来的工作人员服务态度都比较好,查勘员服务态度好,35
5284,333934561,1：服务态度好：从自己在平安买车险，然后到出险了报案，到现场来的工作人员服务态度都比较好。2：理赔快：报了车险以后，到第二天还是第三天就收到款项了。3：比较人性化。,理赔快：报了车险以后，到第二天还是第三天就收到款项了。,工时标准合理充分（赔付快/理赔到账快）,8
5285,333934697,理赔服务挺好的：出险以后，查勘员到的挺快的，修理厂处理的挺快了，赔款也挺快的。,赔款也挺快的。,工时标准合理充分（赔付快/理赔到账快）,8
5286,333934697,理赔服务挺好的：出险以后，查勘员到的挺快的，修理厂处理的挺快了，赔款也挺快的。,出险以后，查勘员到的挺快的，修理厂处理的挺快了，赔款也挺快的。,理赔整体服务好,0
5287,333934761,平安公司口碑好，是大公司。服务好：听他们说有事有问题出事故的时候打电话处理时间快，一天就解决好了。车险快到期就提醒。,平安公司口碑好,信誉/口碑好/信任公司/一直买平安,23
5288,333934761,平安公司口碑好，是大公司。服务好：听他们说有事有问题出事故的时候打电话处理时间快，一天就解决好了。车险快到期就提醒。,是大公司,规模/大公司，有实力（涉及领域广）,38
5289,333934761,平安公司口碑好，是大公司。服务好：听他们说有事有问题出事故的时候打电话处理时间快，一天就解决好了。车险快到期就提醒。,车险快到期就提醒,保险到期有提醒/有优惠信息提醒/会提前提醒/及时通知,6
5290,333934761,平安公司口碑好，是大公司。服务好：听他们说有事有问题出事故的时候打电话处理时间快，一天就解决好了。车险快到期就提醒。,打电话处理时间快，,坐席业务处理速度快,66
5291,333936405,1，付款购买方便，上门服务直接购买方便。2，定损之后理赔较快，理赔款到账快。,付款购买方便，上门服务直接购买方便,投保/续保方便（电话/上门办理/渠道多/手续简单）,14
5292,333936405,1，付款购买方便，上门服务直接购买方便。2，定损之后理赔较快，理赔款到账快。,定损之后理赔较快，理赔款到账快。,工时标准合理充分（赔付快/理赔到账快）,8
5293,333937143,一、服务好 1、服务人员主动电话提醒续保 二、理赔好 1、交资料方便 2、理赔款到账时间在能接受的范围 三、出险后响应速度快,服务人员主动电话提醒续保,销售人员服务积极主动,48
5294,333937143,一、服务好 1、服务人员主动电话提醒续保 二、理赔好 1、交资料方便 2、理赔款到账时间在能接受的范围 三、出险后响应速度快,服务人员主动电话提醒续保,保险到期有提醒/有优惠信息提醒/会提前提醒/及时通知,6
5295,333937143,一、服务好 1、服务人员主动电话提醒续保 二、理赔好 1、交资料方便 2、理赔款到账时间在能接受的范围 三、出险后响应速度快,出险后响应速度快,查勘员业务响应时间快,24
5296,333937143,一、服务好 1、服务人员主动电话提醒续保 二、理赔好 1、交资料方便 2、理赔款到账时间在能接受的范围 三、出险后响应速度快,理赔款到账时间在能接受的范围 三、出险后响应速度快,理赔整体服务好,0
5297,334119417,服务比较好：售后服务态度比较好。 理赔比较快：出险了之后办理理赔比较快一点。,售后服务态度比较好,查勘员服务态度好,35
5298,334119417,服务比较好：售后服务态度比较好。 理赔比较快：出险了之后办理理赔比较快一点。,出险了之后办理理赔比较快一点。,理赔整体时长合理,2
5299,334130695,理赔挺快的。服务好。出险反应快。,出险反应快,业务等待时间短/到现场快,3
5300,334134726,回访挺高，其中有优惠会宣传。其他没有太多感受。,回访挺高,电话拨打时间规范,102
5301,334136014,一营业厅的业务员服务态度好，考虑周到，没有过分推销； 二相比别的保险公司，平安的信誉度蛮高的，公司也比较大，买保险比较放心； 三优惠幅度大：无法具体说；,公司也比较大,规模/大公司，有实力（涉及领域广）,38
5302,334136014,一营业厅的业务员服务态度好，考虑周到，没有过分推销； 二相比别的保险公司，平安的信誉度蛮高的，公司也比较大，买保险比较放心； 三优惠幅度大：无法具体说；,惠幅度大：无法具体说；,费率优惠（包括指定驾驶员、指定行驶区域会给予优惠等）,86
5303,334136014,一营业厅的业务员服务态度好，考虑周到，没有过分推销； 二相比别的保险公司，平安的信誉度蛮高的，公司也比较大，买保险比较放心； 三优惠幅度大：无法具体说；,营业厅的业务员服务态度好,销售人员服务态度好（热情/耐心/积极/坚持）,1
5304,334138092,1、出险快：到现场的速度快，现场的工作人员态度也很好 2、赔付可以：如果小的事故，去的时候就能赔付，前年的时候刮了一下，自己也不是太熟，修好了之后就直接让自己把车开走了 3、自己是电话投保的，给自己讲的清楚、有耐心,自己是电话投保的，给自己讲的清楚、有耐心,销售人员业务熟练（介绍的详细）,20
5305,334138092,1、出险快：到现场的速度快，现场的工作人员态度也很好 2、赔付可以：如果小的事故，去的时候就能赔付，前年的时候刮了一下，自己也不是太熟，修好了之后就直接让自己把车开走了 3、自己是电话投保的，给自己讲的清楚、有耐心,现场的工作人员态度也很好,查勘员服务态度好,35
5306,334138092,1、出险快：到现场的速度快，现场的工作人员态度也很好 2、赔付可以：如果小的事故，去的时候就能赔付，前年的时候刮了一下，自己也不是太熟，修好了之后就直接让自己把车开走了 3、自己是电话投保的，给自己讲的清楚、有耐心,到现场的速度快,业务等待时间短/到现场快,3
5307,334138105,业务员服务到位：打电话给谭静业务员，有什么问题都会为客户解决。,打电话给谭静业务员，有什么问题都会为客户解决。,销售人员服务态度好（热情/耐心/积极/坚持）,1
5308,334327976,出险来的比较快，处理的比较及时。打完电话，会及时派人来，现在万元一下可以及时入账，不像以前需要车才可以报销。,打完电话，会及时派人来，,查勘员业务响应时间快,24
5309,334327976,出险来的比较快，处理的比较及时。打完电话，会及时派人来，现在万元一下可以及时入账，不像以前需要车才可以报销。,出险来的比较快，处理的比较及时,业务等待时间短/到现场快,3
5310,334328030,1、前段时间车子发生一些擦挂，理赔出现场还是比较及时，服务质量还是不错的，出现场的工作人员，服务态度还不错；2、服务还是比较好的，比如出现场的工作人员比较热情和客气，而且有朋友在平安保险公司工作，对平安比较有感情的。3、理赔金额比较小，理赔及时，定损后理赔金就很及时打到客户帐户上了。,有朋友在平安保险公司工作，对平安比较有感情的,自己家人朋友在平安工作,57
5311,334328030,1、前段时间车子发生一些擦挂，理赔出现场还是比较及时，服务质量还是不错的，出现场的工作人员，服务态度还不错；2、服务还是比较好的，比如出现场的工作人员比较热情和客气，而且有朋友在平安保险公司工作，对平安比较有感情的。3、理赔金额比较小，理赔及时，定损后理赔金就很及时打到客户帐户上了。,理赔金额比较小，理赔及时，定损后理赔金就很及时打到客户帐户上了。,工时标准合理充分（赔付快/理赔到账快）,8
5312,334328831,一、到达现场比较快：出险了，现场处理人员到达现场比较快，差不多半个小时。 二、服务态度还可以：销售人员和理赔人员都可以。,服务态度还可以：销售人员和理赔人员都可以。,销售人员服务态度好（热情/耐心/积极/坚持）,1
5313,334328831,一、到达现场比较快：出险了，现场处理人员到达现场比较快，差不多半个小时。 二、服务态度还可以：销售人员和理赔人员都可以。,出险了，现场处理人员到达现场比较快，差不多半个小时。,业务等待时间短/到现场快,3
5314,334336530,1.服务很周到：客服人员出单很及时，热情，咨询时很快的给予解答。 2.服务态度很好，很及时：有事打电话给业务员，很快会给到满意的答复，有事时请他帮忙很热情。,服务态度很好，很及时：有事打电话给业务员，很快会给到满意的答复，有事时请他帮忙很热情。,销售人员服务态度好（热情/耐心/积极/坚持）,1
5315,334336530,1.服务很周到：客服人员出单很及时，热情，咨询时很快的给予解答。 2.服务态度很好，很及时：有事打电话给业务员，很快会给到满意的答复，有事时请他帮忙很热情。,出单很及时，热情，咨询时很快的给予解答。,出单员态度好,110
5316,334336530,1.服务很周到：客服人员出单很及时，热情，咨询时很快的给予解答。 2.服务态度很好，很及时：有事打电话给业务员，很快会给到满意的答复，有事时请他帮忙很热情。,服务态度很好,坐席服务态度好（接线员和回访专员）,15
5317,334336530,1.服务很周到：客服人员出单很及时，热情，咨询时很快的给予解答。 2.服务态度很好，很及时：有事打电话给业务员，很快会给到满意的答复，有事时请他帮忙很热情。,很快会给到满意的答复，有事时请他帮忙很热情。,业务员专业/敬业（能解答/解决问题/维护客户的利益）,51
5318,334337793,1.售后服务好，车子出点什么事故，保险员来的比较快也不用客户操心，保险员会协助办理。2.理赔快比较到位，买的电话车险没有具体的保险员，出险之后打电话给公司，公司会安排人员联系。,保险员会协助办理,业务员专业/敬业（能解答/解决问题/维护客户的利益）,51
5319,334337793,1.售后服务好，车子出点什么事故，保险员来的比较快也不用客户操心，保险员会协助办理。2.理赔快比较到位，买的电话车险没有具体的保险员，出险之后打电话给公司，公司会安排人员联系。,理赔快比较到位,工时标准合理充分（赔付快/理赔到账快）,8
5320,334338160,业务员服务态度好，专业。公司保费比较合理。理赔比较快。看到身边有朋友出险了，一千多块钱很快就到账了。,公司保费比较合理,保费低/价格优惠合理/有优势,7
5321,334338160,业务员服务态度好，专业。公司保费比较合理。理赔比较快。看到身边有朋友出险了，一千多块钱很快就到账了。,业务员服务态度好，专业,销售人员服务态度好（热情/耐心/积极/坚持）,1
5322,334338160,业务员服务态度好，专业。公司保费比较合理。理赔比较快。看到身边有朋友出险了，一千多块钱很快就到账了。,理赔比较快,工时标准合理充分（赔付快/理赔到账快）,8
5323,334340863,1.很多朋友买的平安的保险，觉得应该可以，可信度很高。 2.听朋友说出险还是快。比较负责任，不会推来推去。 3.服务。买保险解说都挺热情的，很细心。自己不懂的地方，保险员都很耐心的讲解。相信我们的服务质量。,保险员都很耐心的讲解,销售人员沟通能力强/解释说明充分,83
5324,334340863,1.很多朋友买的平安的保险，觉得应该可以，可信度很高。 2.听朋友说出险还是快。比较负责任，不会推来推去。 3.服务。买保险解说都挺热情的，很细心。自己不懂的地方，保险员都很耐心的讲解。相信我们的服务质量。,买保险解说都挺热情的，很细心。自己不懂的地方，保险员都很耐心的讲解,销售人员服务态度好（热情/耐心/积极/坚持）,1
5325,334341118,理赔好：有好多同事和朋友的理赔出险后一两天就可以到账了，速度快。服务好：理赔员和业务员都很好，保单会送上门，有些问题打热线电话咨询或者报案，然后到现场的时间很快，后面理赔也很快。,到现场的时间很快,业务等待时间短/到现场快,3
5326,334341118,理赔好：有好多同事和朋友的理赔出险后一两天就可以到账了，速度快。服务好：理赔员和业务员都很好，保单会送上门，有些问题打热线电话咨询或者报案，然后到现场的时间很快，后面理赔也很快。,到现场的时间很快，后面理赔也很快。,理赔整体服务好,0
5327,334342353,理赔比较方便；打电话过去，马上有人接电话，了解详细情况，比如有没有人员伤亡这些，安排人员查看现场，一条龙服务，为客户考虑比较周全。买保险比较方便：打电话就可以了，后面快到期的前1-2个月会有人主动联系，是否还要投保，并且保单送的比较快，而且亲自送到手里。买的人多，比较安心。,为客户考虑比较周全,业务员专业/敬业（能解答/解决问题/维护客户的利益）,51
5328,334342353,理赔比较方便；打电话过去，马上有人接电话，了解详细情况，比如有没有人员伤亡这些，安排人员查看现场，一条龙服务，为客户考虑比较周全。买保险比较方便：打电话就可以了，后面快到期的前1-2个月会有人主动联系，是否还要投保，并且保单送的比较快，而且亲自送到手里。买的人多，比较安心。,买保险比较方便：打电话就可以了,投保/续保方便（电话/上门办理/渠道多/手续简单）,14
5329,334342353,理赔比较方便；打电话过去，马上有人接电话，了解详细情况，比如有没有人员伤亡这些，安排人员查看现场，一条龙服务，为客户考虑比较周全。买保险比较方便：打电话就可以了，后面快到期的前1-2个月会有人主动联系，是否还要投保，并且保单送的比较快，而且亲自送到手里。买的人多，比较安心。,并且保单送的比较快，而且亲自送到手里,配送时间快/及时,41
5330,334342773,"1:都还可以,车险还可以,赔付都挺快的",车险还可以,产品保障范围广/好/有保障,30
5331,334342773,"1:都还可以,车险还可以,赔付都挺快的",赔付都挺快的,工时标准合理充分（赔付快/理赔到账快）,8
5332,334342788,1.出险速度快，客户称车出险了，打了95511，保险公司的人来的快。2.理赔速度快，理赔赔款到账比较快。,出险速度快，客户称车出险了，打了95511，保险公司的人来的快。,业务等待时间短/到现场快,3
5333,334342788,1.出险速度快，客户称车出险了，打了95511，保险公司的人来的快。2.理赔速度快，理赔赔款到账比较快。,理赔速度快，理赔赔款到账比较快。,工时标准合理充分（赔付快/理赔到账快）,8
5334,334343282,1.服务态度还行：投保的时候服务态度比较好。2.理赔速度还行：报案，出险这些都还挺快。,服务态度还行：投保的时候服务态度比较好,销售人员服务态度好（热情/耐心/积极/坚持）,1
5335,334343282,1.服务态度还行：投保的时候服务态度比较好。2.理赔速度还行：报案，出险这些都还挺快。,报案，出险这些都还挺快。,业务等待时间短/到现场快,3
5336,334343748,一般是电话投保，送单子很及时。会电话提前提醒续保。整个服务过程比较耐心。比较省事。,会电话提前提醒续保,保险到期有提醒/有优惠信息提醒/会提前提醒/及时通知,6
5337,334343748,一般是电话投保，送单子很及时。会电话提前提醒续保。整个服务过程比较耐心。比较省事。,一般是电话投保,投保/续保方便（电话/上门办理/渠道多/手续简单）,14
5338,334343748,一般是电话投保，送单子很及时。会电话提前提醒续保。整个服务过程比较耐心。比较省事。,送单子很及时。,配送时间快/及时,41
5339,334345410,购买的时候介绍得很详细.公司大产品也很好.,公司大产品也很好.,规模/大公司，有实力（涉及领域广）,38
5340,334345410,购买的时候介绍得很详细.公司大产品也很好.,购买的时候介绍得很详细,销售人员业务熟练（介绍的详细）,20
5341,334346163,1.服务挺好的，客户经理的服务。2.理赔比较快，理赔款到账比较及时，定损人员来的很快，态度挺好的。,定损人员来的很快，态度挺好的,业务等待时间短/到现场快,3
5342,334346163,1.服务挺好的，客户经理的服务。2.理赔比较快，理赔款到账比较及时，定损人员来的很快，态度挺好的。,定损人员来的很快,定损员业务处理时间快,80
5343,334346163,1.服务挺好的，客户经理的服务。2.理赔比较快，理赔款到账比较及时，定损人员来的很快，态度挺好的。,理赔比较快，理赔款到账比较及时,工时标准合理充分（赔付快/理赔到账快）,8
5344,334346196,感觉出险比较快。朋友的车碰了，出险很快。平安保险是比较大的公司，比较有实力。,平安保险是比较大的公司，比较有实力。,规模/大公司，有实力（涉及领域广）,38
5345,334346196,感觉出险比较快。朋友的车碰了，出险很快。平安保险是比较大的公司，比较有实力。,出险很快,业务等待时间短/到现场快,3
5346,334346255,"服务好,业务员服务好,平安的口碑好,专业,业务员很专业","平安的口碑好,专业",信誉/口碑好/信任公司/一直买平安,23
5347,334346255,"服务好,业务员服务好,平安的口碑好,专业,业务员很专业",",业务员服务好",业务员专业/敬业（能解答/解决问题/维护客户的利益）,51
5348,334346746,理赔速度服务挺满意：办理到账挺快的，查勘员服务满意,理赔速度服务挺满意：办理到账挺快的,工时标准合理充分（赔付快/理赔到账快）,8
5349,334346746,理赔速度服务挺满意：办理到账挺快的，查勘员服务满意,理赔速度服务挺满意：办理到账挺快的，查勘员服务满意,理赔整体服务好,0
5350,334346762,服务质量还是挺可以：保险的售后人员，保险到期了，会打电话提醒，自己的态度不好，但是还是很热情给自己服务 服务很到位：去年保险到期了，自己也很忙，公司的销售人员自己刷卡给自己交的保费，晚上9点多还把保单给自己送到家里了 理赔很好：之前自己有出险，公司的工作人员各项工作都做得很到位,服务很到位,业务员专业/敬业（能解答/解决问题/维护客户的利益）,51
5351,334346762,服务质量还是挺可以：保险的售后人员，保险到期了，会打电话提醒，自己的态度不好，但是还是很热情给自己服务 服务很到位：去年保险到期了，自己也很忙，公司的销售人员自己刷卡给自己交的保费，晚上9点多还把保单给自己送到家里了 理赔很好：之前自己有出险，公司的工作人员各项工作都做得很到位,保险到期了，会打电话提醒,保险到期有提醒/有优惠信息提醒/会提前提醒/及时通知,6
5352,334346762,服务质量还是挺可以：保险的售后人员，保险到期了，会打电话提醒，自己的态度不好，但是还是很热情给自己服务 服务很到位：去年保险到期了，自己也很忙，公司的销售人员自己刷卡给自己交的保费，晚上9点多还把保单给自己送到家里了 理赔很好：之前自己有出险，公司的工作人员各项工作都做得很到位,公司的销售人员自己刷卡给自己交的保费，晚上9点多还把保单给自己送到家里了,有送单服务很方便（上门送单/快递送单）/服务好,43
5353,334346762,服务质量还是挺可以：保险的售后人员，保险到期了，会打电话提醒，自己的态度不好，但是还是很热情给自己服务 服务很到位：去年保险到期了，自己也很忙，公司的销售人员自己刷卡给自己交的保费，晚上9点多还把保单给自己送到家里了 理赔很好：之前自己有出险，公司的工作人员各项工作都做得很到位,前自己有出险，公司的工作人员各项工作都做得很到位,理赔整体服务好,0
5354,334346782,服务和态度比较好：代办年审，送保单，反复预约时间这些方便，服务都很好；相信公司这个品牌；保单配送人员态度好。,相信公司这个品牌,信誉/口碑好/信任公司/一直买平安,23
5355,334346782,服务和态度比较好：代办年审，送保单，反复预约时间这些方便，服务都很好；相信公司这个品牌；保单配送人员态度好。,送保单,有送单服务很方便（上门送单/快递送单）/服务好,43
5356,334347439,业务员：业务员人品好，服务好，各方面说的很细 ，平时也会有一些问候，平安好的产品会推荐，提供给客户，现在发展怎样，会聊一些，APP第一时间推荐给客户，耐心挺热心的。,业务员人品好,销售人员服务态度好（热情/耐心/积极/坚持）,1
5357,334347439,业务员：业务员人品好，服务好，各方面说的很细 ，平时也会有一些问候，平安好的产品会推荐，提供给客户，现在发展怎样，会聊一些，APP第一时间推荐给客户，耐心挺热心的。,耐心挺热心的。,销售人员服务态度好（热情/耐心/积极/坚持）,1
5358,334347458,1.服务挺好的，车出事后，出险速度，态度都挺好的。2.理赔速度挺快的，到账时间比较快。,理赔速度挺快的，到账时间比较快。,工时标准合理充分（赔付快/理赔到账快）,8
5359,334347458,1.服务挺好的，车出事后，出险速度，态度都挺好的。2.理赔速度挺快的，到账时间比较快。,出险速度，态度都挺好的。2.理赔速度挺快的，到账时间比较快。,理赔整体服务好,0
5360,334511202,1方便：不用做任何咨询，不用出门，定价也都搞好了，然后东西也都送到了，付款也都挺方便的。2快捷：决定投保了，单子很快就送到了。,方便,投保/续保方便（电话/上门办理/渠道多/手续简单）,14
5361,334511202,1方便：不用做任何咨询，不用出门，定价也都搞好了，然后东西也都送到了，付款也都挺方便的。2快捷：决定投保了，单子很快就送到了。,决定投保了，单子很快就送到了。,有送单服务很方便（上门送单/快递送单）/服务好,43
5362,334511256,保险公司的服务态度还可以，售后服务也可以：保险公司的服务人员给自己介绍产品，讲解的比较详细。出了小车险，售后服务理赔人员到达的速度比较快，态度比较好。,保险公司的服务人员给自己介绍产品，讲解的比较详细,销售人员业务熟练（介绍的详细）,20
5363,334511256,保险公司的服务态度还可以，售后服务也可以：保险公司的服务人员给自己介绍产品，讲解的比较详细。出了小车险，售后服务理赔人员到达的速度比较快，态度比较好。,售后服务理赔人员到达的速度比较快，态度比较好。,业务等待时间短/到现场快,3
5364,334511350,买保险、理赔都很方便：理赔到账很快,买保险、理赔都很方便,投保/续保方便（电话/上门办理/渠道多/手续简单）,14
5365,334511350,买保险、理赔都很方便：理赔到账很快,理赔到账很快,工时标准合理充分（赔付快/理赔到账快）,8
5366,334513811,一售后处理比较快比较及时，听别人说的平安的售后服务比较到位，具体不清楚； 二电话车险的服务很好，自己是电话投保的，然后有工作人员有亲自上门来填单子，然后帮自己办理，第二天就把合同发票就拿过来了，很细心很快，很方便； 三费用比较低：当时自己也了解一下，同样的产品平安的电话车险的价格会更优惠一些；, 三费用比较低：当时自己也了解一下，同样的产品平安的电话车险的价格会更优惠一些；,保费低/价格优惠合理/有优势,7
5367,334513811,一售后处理比较快比较及时，听别人说的平安的售后服务比较到位，具体不清楚； 二电话车险的服务很好，自己是电话投保的，然后有工作人员有亲自上门来填单子，然后帮自己办理，第二天就把合同发票就拿过来了，很细心很快，很方便； 三费用比较低：当时自己也了解一下，同样的产品平安的电话车险的价格会更优惠一些；,电话车险的服务很好，自己是电话投保的，然后有工作人员有亲自上门来填单子，然后帮自己办理，第二天就把合同发票就拿过来了，很细心很快，很方便,投保/续保方便（电话/上门办理/渠道多/手续简单）,14
5368,334513811,一售后处理比较快比较及时，听别人说的平安的售后服务比较到位，具体不清楚； 二电话车险的服务很好，自己是电话投保的，然后有工作人员有亲自上门来填单子，然后帮自己办理，第二天就把合同发票就拿过来了，很细心很快，很方便； 三费用比较低：当时自己也了解一下，同样的产品平安的电话车险的价格会更优惠一些；,然后有工作人员有亲自上门来填单子，然后帮自己办理，第二天就把合同发票就拿过来了，很细心很快，,销售人员售后跟踪服务好/到位,32
5369,334513811,一售后处理比较快比较及时，听别人说的平安的售后服务比较到位，具体不清楚； 二电话车险的服务很好，自己是电话投保的，然后有工作人员有亲自上门来填单子，然后帮自己办理，第二天就把合同发票就拿过来了，很细心很快，很方便； 三费用比较低：当时自己也了解一下，同样的产品平安的电话车险的价格会更优惠一些；,电话车险的服务很好，自己是电话投保的，然后有工作人员有亲自上门来填单子，然后帮自己办理，第二天就把合同发票就拿过来了，很细心很快，很方便,投保/续保方便（电话/上门办理/渠道多/手续简单）,14
5370,334513811,一售后处理比较快比较及时，听别人说的平安的售后服务比较到位，具体不清楚； 二电话车险的服务很好，自己是电话投保的，然后有工作人员有亲自上门来填单子，然后帮自己办理，第二天就把合同发票就拿过来了，很细心很快，很方便； 三费用比较低：当时自己也了解一下，同样的产品平安的电话车险的价格会更优惠一些；,售后处理比较快比较及时，听别人说的平安的售后服务比较到位，具体不清楚,问题反馈/响应/解答及时、快,26
5371,334513811,一售后处理比较快比较及时，听别人说的平安的售后服务比较到位，具体不清楚； 二电话车险的服务很好，自己是电话投保的，然后有工作人员有亲自上门来填单子，然后帮自己办理，第二天就把合同发票就拿过来了，很细心很快，很方便； 三费用比较低：当时自己也了解一下，同样的产品平安的电话车险的价格会更优惠一些；,费用比较低：当时自己也了解一下，同样的产品平安的电话车险的价格会更优惠一些；,保费低/价格优惠合理/有优势,7
5372,334524697,1.服务态度可以：出险，理赔工作人员的服务态度 2.出险挺快：半小时就能够到现场了,出险挺快：半小时就能够到现场了,业务等待时间短/到现场快,3
5373,334524697,1.服务态度可以：出险，理赔工作人员的服务态度 2.出险挺快：半小时就能够到现场了,服务态度可以：出险，理赔工作人员的服务态度,理赔整体服务好,0
5374,334524728,1、新车买车的时候，是4S店给自己推荐的平安保险，有什么事情，4S店和平安就会很快帮自己解决 2、定损和赔付特别满意：自己出险了，自己就把车开到4S店，4S店就帮自己报案，平安的定损员很快就到4S店，给自己定损，然后就开始维修，并且赔款很快就到帐 3、保险提醒很及时：保险快到期的时候，会提前打电话或者发短信提醒,保险提醒很及时：保险快到期的时候，会提前打电话或者发短信提醒,保险到期有提醒/有优惠信息提醒/会提前提醒/及时通知,6
5375,334524728,1、新车买车的时候，是4S店给自己推荐的平安保险，有什么事情，4S店和平安就会很快帮自己解决 2、定损和赔付特别满意：自己出险了，自己就把车开到4S店，4S店就帮自己报案，平安的定损员很快就到4S店，给自己定损，然后就开始维修，并且赔款很快就到帐 3、保险提醒很及时：保险快到期的时候，会提前打电话或者发短信提醒,自己出险了，自己就把车开到4S店，4S店就帮自己报案，平安的定损员很快就到4S店 ,定损员业务处理时间快,80
5376,334524728,1、新车买车的时候，是4S店给自己推荐的平安保险，有什么事情，4S店和平安就会很快帮自己解决 2、定损和赔付特别满意：自己出险了，自己就把车开到4S店，4S店就帮自己报案，平安的定损员很快就到4S店，给自己定损，然后就开始维修，并且赔款很快就到帐 3、保险提醒很及时：保险快到期的时候，会提前打电话或者发短信提醒,赔款很快就到帐,工时标准合理充分（赔付快/理赔到账快）,8
5377,334527365,售后还蛮好，经常有客服回访。理赔还蛮好。,理赔还蛮好,理赔整体服务好,0
5378,334527365,售后还蛮好，经常有客服回访。理赔还蛮好。,售后还蛮好，经常有客服回访。理赔还蛮好。,购买后有回访/信息/及时回访,18
